Repository name,Organisation name,URL,content_type,Short name,Coverage,ERC panels,Content type,Access to repository,Access to data upload,Certification,Date of last certification,Source (URL),Community Endorsement,Source of Community Endorsement,Community URL,Policy,Policy URL,"Metadata contains ""access rights""","Metadata contains ""License""",PID Assignment,Machine-actionable,Standardized,Linked resources,CC0 or PD or equivalent Metadata,Author(s),Description,Title,Date of publication,Venue of publication/deposit,Embargo,Funder and Funding Stream,Grant information,Record PID,Author(s) PID,Organisation PID,Grant PID,Curator,Reason for inclusion,comments
KREi Repository,한국농촌경제연구원,http://repository.krei.re.kr/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4605,NA
EUSpace,Elizade University,http://repository.elizadeuniversity.edu.ng,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4606,NA
Repositorio de la Universidad Nacional Hermilio Valdizán,Universidad Nacional Hermilio Valdizán,http://repositorio.unheval.edu.pe/,,NA,Institutional,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4607,NA
Amasya University Institutional Repository,Amasya University,http://openaccess.amasya.edu.tr,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4608,NA
Balıkesir University Institutional Repository,Balıkesir University,http://dspace.balikesir.edu.tr,,NA,Institutional,PE10,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4609,NA
Biruni University Institutional Repository,Biruni University,https://openaccess.biruni.edu.tr,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4610,NA
Kütahya Dumlupınar University Institutional Repository,Kütahya Dumlupınar University,http://openaccess.dpu.edu.tr,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4611,NA
Vrije Universiteit Amsterdam (VU Amsterdam) - Institutional Repository,Vrije Universiteit Amsterdam,https://research.vu.nl/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4612,NA
Institutional Repository of Bila Tserkva National Agrarian University,Bila Tserkva National Agrarian University,http://rep.btsau.edu.ua,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4616,NA
African Digital Health Library,University of Ibadan,http://adhlui.com.ui.edu.ng/,,NA,Institutional,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4622,NA
Repository of Bjelovar University of Applied Sciences,Bjelovar University of Applied Sciences,https://repozitorij.vub.hr/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4623,NA
DSpace KNAU,HNAU,http://dspace.knau.kharkov.ua/jspui/,,NA,Institutional,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4624,NA
The Catholic University of Eastern Africa Digital Repository,Catholic University of Eastern Africa,http://ir.cuea.edu/jspui/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4625,NA
Center for Indonesian Policy Studies Institutional Repository,Center for Indonesian Policy Studies,https://repository.cips-indonesia.org/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4627,NA
Açık Erişim ve Kurumsal Arşiv,Parantez Teknoloji Eğitim Bilişim Ltd. Şti,https://acikarsiv.com/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4628,NA
Rongo University Repository,Rongo University,http://repository.rongovarsity.ac.ke,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4631,NA
Institutional Repository Samara University,Samara University,http://repo.ssau.ru/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4633,NA
İstanbul Aydın Üniversitesi Açık Arşiv Sistemi,İstanbul Aydın University,https://acikarsiv.aydin.edu.tr/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4634,NA
The Tokyo Foundation for Policy Research Repository,The Tokyo Foundation for Policy Research,https://repo-tkfd.jp,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4636,NA
University of Dodoma Institutional Repository,The University of Dodoma,http://repository.udom.ac.tz/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4637,NA
Repository of Vitebsk State Academy of Veterinary Medicine,EE Vitebsk State Academy of Veterinary Medicine,https://repo.vsavm.by,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4640,NA
Institutional Repository of the Catholic University of Brasília,Catholic University of Brasília,https://repositorio.ucb.br:9443/jspui,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4641,NA
Repositório Institucional da Universidade Federal de Sergipe (RIUFS),Universidade Federal de Sergipe (UFS),https://ri.ufs.br/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4642,NA
Repositório Institucional Digital da Produção Científica e Intelectual da UFJF,Universidade Federal de Juiz de Fora,https://repositorio.ufjf.br/jspui/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4643,NA
Repositório Institucional da UFMT,Universidade Federal de Mato Grosso,http://ri.ufmt.br/,,NA,Institutional,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4645,NA
Universidade Católica de Pernambuco: Biblioteca Digital de Teses e Dissertações,Universidade Católica de Pernambuco,http://tede2.unicap.br:8080/,,NA,Institutional,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4646,NA
Repositório Institucional da UFLA,Universidade Federal de Lavras,http://repositorio.ufla.br/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4647,NA
Repositório Institucional da Universidade Federal de Alagoas,Universidade Federal de Alagoas,http://www.repositorio.ufal.br/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4648,NA
ALPHA - Repositório Digital da FACIMED,FACIMED,http://repositorio.facimed.edu.br/xmlui/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4649,NA
Biblioteca Digital do Banco Nacional de Desenvolvimento Econômico e Social,Banco Nacional de Desenvolvimento Econômico e Social,https://web.bndes.gov.br/bib/jspui/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4650,NA
Guaiaca,Universidade Federal de Pelotas,http://guaiaca.ufpel.edu.br,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4652,NA
Repositório FEI,Centro Universitário FEI,https://repositorio.fei.edu.br/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4653,NA
HAL UVSQ,Université de Versailles Saint-Quentin-en-Yvelines,https://hal-uvsq.archives-ouvertes.fr/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4654,NA
Chalmers Open Digital Repository,Chalmers University of Technology,https://odr.chalmers.se,,NA,Institutional,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4655,NA
Nisantasi University,Nisantasi University,http://openaccess.nisantasi.edu.tr,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4656,NA
Dspace@KTO Karatay,KTO Karatay University,http://acikerisim.karatay.edu.tr:8080/xmlui,,NA,Institutional,NA,All,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4657,NA
Repositório Comum do Brasil - Deposita,Instituto Brasileiro de Informação em Ciência e Tecnologia,http://deposita.ibict.br/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4658,NA
Ankara Üniversitesi Akademik Arşivi,Ankara Üniversitesi,https://dspace.ankara.edu.tr,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4659,NA
earsiv@Uskudar,Uskudar University,http://earsiv.uskudar.edu.tr/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4660,NA
Western Sydney ResearchDirect,Western Sydney University,https://researchdirect.westernsydney.edu.au/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4661,NA
Nisantasi University,"Nisantasi Univers,ty",http://openaccess.nisantasi.edu.tr,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4662,NA
OpenKnowledge Ecology Repository,Ekoloji Kolektifi,http://arsiv.ekoloji.org.tr,,NA,NA,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4663,NA
Institutional repository - Graduate Institute Geneva,Graduate Institute of International and Development Studies,https://repository.graduateinstitute.ch,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4666,NA
Ağrı İbrahim Çeçen University Institutional Repository,Ağrı İbrahim Çeçen University,http://acikerisim.agri.edu.tr,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4667,NA
Acibadem University Repository,Acibadem Mehmet Ali Aydinlar University,http://openaccess.acibadem.edu.tr:8080/xmlui/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4668,NA
RUDN Repository,RUDN University,https://repository.rudn.ru/ru/records/all/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4669,NA
FEFU Repository,Far Eastern Federal University,https://www.dvfu.ru/library/electronic-storage/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4670,NA
UTMN Repository,University of Tyumen,https://elib.utmn.ru/jspui/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4672,NA
Vernsky,Moscow State University,https://vernsky.ru/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4673,NA
Document Repository Universitas Andalas,Universitas Andalas,http://repo.unand.ac.id/,,NA,Institutional,NA,All,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,http://repo.unand.ac.id/policies.html,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4674,NA
The repository of KarRC RAS,Karelian Research Centre of the RAS,http://elibrary.krc.karelia.ru/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4675,NA
BSTU Repository,Belgorod State Technological University named after V.G. Shkhov,http://dspace.bstu.ru/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4676,NA
Sorbonne University Abu Dhabi,Sorbonne University Abu Dhabi,https://depot.sorbonne.ae,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4677,NA
Repositorio Documental y de Datos UNDAV,UNDAV,http://rdd.undav.edu.ar/cgi-bin/library.cgi,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,http://rdd.undav.edu.ar/cgi-bin/library.cgi?p=politicas,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4678,NA
RISC Publications,"Research Institute for Symbolic Computation (RISC),  Johannes Kepler University Linz, Austria",https://risc.jku.at/publications/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4679,NA
Repositorio Institucional de la Universidad Técnica Nacional,Universidad Técnica Nacional,http://repositorio.utn.ac.cr/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4680,NA
Repository of the O.S. Popov Odessa National Academy of Telecommunications,O.S. Popov Odessa National Academy of Telecommunications,https://biblio.onat.edu.ua/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4681,NA
University of Rwanda Digital Repository,University of Rwanda,http://dr.ur.ac.rw/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4682,NA
Repositorio Institucional CONARE,Consejo Nacional de Rectores,http://repositorio.conare.ac.cr/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4683,NA
Knowledge@UChicago,University of Chicago,https://knowledge.uchicago.edu/,,NA,Institutional,NA,All,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,https://knowledge.uchicago.edu/pages/?page=Policies,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4684,NA
Digital Commons @ Texas A&M University-San Antonio,Texas A&M University-San Antonio,https://digitalcommons.tamusa.edu/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4687,NA
IAIN Salatiga Online Repository,IAIN Salatiga,http://e-repository.perpus.iainsalatiga.ac.id/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4688,NA
Repositorio institucional - Concytec,"Consejo Nacional de Ciencia, tecnologÃ­a e innovaciÃ³n tecnolÃ³gica",http://repositorio.concytec.gob.pe/,,NA,NA,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4689,NA
Open Access Repository of the Scientific Information Service for Mobility and Transport Research (FID move),Scientific Information Service for Mobility and Transport Research (FID move),https://publish.fid-move.de,,NA,Institutional,PE08,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4690,NA
DigitalHub,"Northwestern University, Feinberg School of Medicine",https://digitalhub.northwestern.edu/,,NA,Institutional,NA,All,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,https://galter.northwestern.edu/galterguides?url=https%3A%2F%2Flibguides.galter.northwestern.edu%2Fdigitalhub%2Fcontent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/4691,NA
